recv,123,11,7,-33,109,"2023-06-16T08:53:39.578Z",1686905619578
recv,124,11,7,-35,109,"2023-06-16T08:53:41.079Z",1686905621079
recv,125,11,7,-34,109,"2023-06-16T08:53:42.705Z",1686905622705
recv,126,11,7,-36,109,"2023-06-16T08:53:44.257Z",1686905624257
recv,127,11,7,-34,109,"2023-06-16T08:53:45.757Z",1686905625757
recv,128,11,7,-33,109,"2023-06-16T08:53:47.260Z",1686905627260
recv,129,11,7,-33,109,"2023-06-16T08:53:48.760Z",1686905628760
recv,130,11,7,-33,109,"2023-06-16T08:53:50.256Z",1686905630256
recv,131,11,7,-37,109,"2023-06-16T08:53:51.754Z",1686905631754
recv,132,11,7,-33,109,"2023-06-16T08:53:53.256Z",1686905633256
recv,133,11,7,-35,109,"2023-06-16T08:53:54.758Z",1686905634758
recv,134,11,7,-32,109,"2023-06-16T08:53:56.262Z",1686905636262
recv,135,11,7,-32,109,"2023-06-16T08:53:57.759Z",1686905637759
recv,136,11,7,-33,109,"2023-06-16T08:53:59.319Z",1686905639319
recv,137,11,7,-32,109,"2023-06-16T08:54:00.837Z",1686905640837
recv,138,11,7,-34,109,"2023-06-16T08:54:02.339Z",1686905642339
recv,139,11,7,-33,109,"2023-06-16T08:54:03.893Z",1686905643893
recv,140,11,7,-35,109,"2023-06-16T08:54:05.397Z",1686905645397
recv,141,11,7,-33,109,"2023-06-16T08:54:06.896Z",1686905646896
recv,142,11,7,-32,109,"2023-06-16T08:54:08.398Z",1686905648398
recv,143,11,7,-33,109,"2023-06-16T08:54:09.898Z",1686905649898
